RequestID,RequesterName,CertificateTemplate,CertificateIssuedCommonName,CertificateSubject,CertificateSANs,EnhancedKeyUsage,CertificateValidityStart,CertificateValidityEnd,SerialNumber,RequestSubmissionTime,RequestDisposition,EKU,Abuse_Flag
28541,contoso.com\jcaldwell,DomainControllerCertificate,James Caldwell,"CN=James Caldwell, OU=Legal, DC=intra.contoso.local","URI:https://contoso.com/users/jcaldwell, RFC822:jcaldwell@contoso.com, URI:https://contoso.com/users/jcaldwell","Client Authentication, Server Authentication",2025-01-23 12:30:24,2027-01-23 12:30:24,1000084,2025-01-23 12:30:24,Issued,"Client Authentication, Server Authentication",0
25018,contoso.com\yolandah,EmailCertificate,Yolanda Heath,"CN=Yolanda Heath, OU=Legal, DC=intra.contoso.local","URI:https://contoso.com/users/yolandah, RFC822:yolandah@contoso.com, UPN:yolandah@contoso.com",Secure Email,2023-10-30 08:09:32,2025-10-29 08:09:32,1000085,2023-10-30 08:09:32,Issued,Secure Email,0
22755,contoso.com\mjimenez,AdminCertificate,Michael Jimenez,"CN=Michael Jimenez, OU=Legal, DC=intra.contoso.local","UPN:mjimenez@contoso.com, RFC822:mjimenez@contoso.com, RFC822:mjimenez@contoso.com","Client Authentication, Any Purpose",2024-08-13 15:57:43,2026-08-13 15:57:43,1000086,2024-08-13 15:57:43,Issued,"Client Authentication, Any Purpose",0
26604,contoso.com\sal-pc254$,CodeSigningCertificate,sal-pc254.intra.contoso.local,CN=sal-pc254.intra.contoso.local,"DNS:sal-pc254.intra.contoso.local, DNS:sal-pc254.intra.contoso.local, DNS:sal-pc254.intra.contoso.local",Code Signing,2023-03-20 07:11:48,2025-03-19 07:11:48,1000087,2023-03-20 07:11:48,Issued,Code Signing,0
14247,contoso.com\aroberts,EmailCertificate,Amy Roberts,"CN=Amy Roberts, OU=IT, DC=intra.contoso.local",URI:https://contoso.com/users/aroberts,Secure Email,2024-04-01 03:09:30,2026-04-01 03:09:30,1000088,2024-04-01 03:09:30,Issued,Secure Email,0
24101,contoso.com\paula.hudson,UserCertificate,Paula Hudson,"CN=Paula Hudson, OU=IT, DC=intra.contoso.local","URI:https://contoso.com/users/paula.hudson, URI:https://contoso.com/users/paula.hudson","Client Authentication, Secure Email",2023-12-17 01:53:52,2025-12-16 01:53:52,1000089,2023-12-17 01:53:52,Issued,"Client Authentication, Secure Email",0
25245,contoso.com\ann.hobbs,UserCertificate,Ann Hobbs,"CN=Ann Hobbs, OU=IT, DC=intra.contoso.local","UPN:ann.hobbs@contoso.com, RFC822:ann.hobbs@contoso.com, URI:https://contoso.com/users/ann.hobbs","Client Authentication, Secure Email",2023-07-21 08:29:05,2025-07-20 08:29:05,1000090,2023-07-21 08:29:05,Issued,"Client Authentication, Secure Email",0
20860,contoso.com\tommya,CodeSigningCertificate,Tommy Acosta,"CN=Tommy Acosta, OU=Sales, DC=intra.contoso.local",URI:https://contoso.com/users/tommya,Code Signing,2024-05-14 02:05:26,2026-05-14 02:05:26,1000091,2024-05-14 02:05:26,Issued,Code Signing,0
22057,contoso.com\ashley.smith,AdminCertificate,Ashley Smith,"CN=Ashley Smith, OU=HR, DC=intra.contoso.local","UPN:ashley.smith@contoso.com, URI:https://contoso.com/users/ashley.smith, URI:https://contoso.com/users/ashley.smith","Client Authentication, Any Purpose",2023-04-09 21:22:40,2025-04-08 21:22:40,1000092,2023-04-09 21:22:40,Issued,"Client Authentication, Any Purpose",0
26357,contoso.com\michaelhunt,UnknownTemplate,Michael Hunt,"CN=Michael Hunt, OU=Operations, DC=intra.contoso.local","URI:https://contoso.com/users/michaelhunt, RFC822:michaelhunt@contoso.com, URI:https://contoso.com/users/michaelhunt",UnknownUsage,2023-12-18 04:53:43,2025-12-17 04:53:43,1000093,2023-12-18 04:53:43,Issued,UnknownUsage,0
23542,contoso.com\rebecca.burke,ServerCertificate,Rebecca Burke,"CN=Rebecca Burke, OU=Legal, DC=intra.contoso.local",URI:https://contoso.com/users/rebecca.burke,Server Authentication,2023-06-17 12:06:15,2025-06-16 12:06:15,1000094,2023-06-17 12:06:15,Issued,Server Authentication,0
18786,contoso.com\hr-pc181$,UnknownTemplate,hr-pc181.intra.contoso.local,CN=hr-pc181.intra.contoso.local,"IP:10.215.171.82, DNS:hr-pc181.intra.contoso.local",UnknownUsage,2023-08-25 03:17:20,2025-08-24 03:17:20,1000095,2023-08-25 03:17:20,Issued,UnknownUsage,0
19404,contoso.com\robertj,VPNCertificate,Robert Johnson,"CN=Robert Johnson, OU=Engineering, DC=intra.contoso.local",RFC822:robertj@contoso.com,Client Authentication,2024-03-20 00:36:34,2026-03-20 00:36:34,1000096,2024-03-20 00:36:34,Issued,Client Authentication,0
28982,contoso.com\julianspears,ServerCertificate,Julian Spears,"CN=Julian Spears, OU=Engineering, DC=intra.contoso.local","URI:https://contoso.com/users/julianspears, URI:https://contoso.com/users/julianspears",Server Authentication,2024-04-21 19:33:36,2026-04-21 19:33:36,1000097,2024-04-21 19:33:36,Issued,Server Authentication,0
16173,contoso.com\jjohnson,ServerCertificate,Jeremy Johnson,"CN=Jeremy Johnson, OU=Marketing, DC=intra.contoso.local","UPN:jjohnson@contoso.com, RFC822:jjohnson@contoso.com, URI:https://contoso.com/users/jjohnson",Server Authentication,2024-10-05 17:31:33,2026-10-05 17:31:33,1000098,2024-10-05 17:31:33,Issued,Server Authentication,0
24542,contoso.com\maria.johnson,AdminCertificate,Maria Johnson,"CN=Maria Johnson, OU=Engineering, DC=intra.contoso.local","UPN:maria.johnson@contoso.com, UPN:maria.johnson@contoso.com, RFC822:maria.johnson@contoso.com","Client Authentication, Any Purpose",2025-01-19 07:37:51,2027-01-19 07:37:51,1000099,2025-01-19 07:37:51,Issued,"Client Authentication, Any Purpose",0
25604,contoso.com\hr-pc700$,EncryptionCertificate,hr-pc700.intra.contoso.local,CN=hr-pc700.intra.contoso.local,"DNS:hr-pc700.intra.contoso.local, DNS:hr-pc700.intra.contoso.local, IP:172.17.226.254",Secure Email,2023-03-22 17:03:28,2025-03-21 17:03:28,1000100,2023-03-22 17:03:28,Issued,Secure Email,0
12633,contoso.com\hr-pc858$,MachineCertificate,hr-pc858.intra.contoso.local,CN=hr-pc858.intra.contoso.local,IP:172.20.182.238,"Client Authentication, Server Authentication",2023-08-26 22:26:30,2025-08-25 22:26:30,1000101,2023-08-26 22:26:30,Issued,"Client Authentication, Server Authentication",0
29290,contoso.com\rsanchez,UserCertificate,Rodney Sanchez,"CN=Rodney Sanchez, OU=IT, DC=intra.contoso.local","RFC822:rsanchez@contoso.com, URI:https://contoso.com/users/rsanchez, URI:https://contoso.com/users/rsanchez","Client Authentication, Secure Email",2024-02-07 20:51:22,2026-02-06 20:51:22,1000102,2024-02-07 20:51:22,Issued,"Client Authentication, Secure Email",0
22167,contoso.com\hr-pc914$,VPNCertificate,hr-pc914.intra.contoso.local,CN=hr-pc914.intra.contoso.local,"IP:10.148.58.152, IP:192.168.247.33",Client Authentication,2024-12-15 00:04:56,2026-12-15 00:04:56,1000103,2024-12-15 00:04:56,Issued,Client Authentication,0
16690,contoso.com\leg-pc689$,MachineCertificate,leg-pc689.intra.contoso.local,CN=leg-pc689.intra.contoso.local,"DNS:leg-pc689.intra.contoso.local, IP:192.168.87.135, DNS:leg-pc689.intra.contoso.local","Client Authentication, Server Authentication",2024-11-02 09:53:32,2026-11-02 09:53:32,1000104,2024-11-02 09:53:32,Issued,"Client Authentication, Server Authentication",0
10919,contoso.com\it-pc869$,DomainControllerCertificate,it-pc869.intra.contoso.local,CN=it-pc869.intra.contoso.local,DNS:it-pc869.intra.contoso.local,"Client Authentication, Server Authentication",2023-07-21 19:56:27,2025-07-20 19:56:27,1000105,2023-07-21 19:56:27,Issued,"Client Authentication, Server Authentication",0
15535,contoso.com\crichard,MachineCertificate,Christopher Richard,"CN=Christopher Richard, OU=Sales, DC=intra.contoso.local","UPN:crichard@contoso.com, UPN:crichard@contoso.com, RFC822:crichard@contoso.com","Client Authentication, Server Authentication",2025-01-12 17:43:36,2027-01-12 17:43:36,1000106,2025-01-12 17:43:36,Issued,"Client Authentication, Server Authentication",0
19161,contoso.com\chelsea.rollins,CodeSigningCertificate,Chelsea Rollins,"CN=Chelsea Rollins, OU=Engineering, DC=intra.contoso.local","RFC822:chelsea.rollins@contoso.com, URI:https://contoso.com/users/chelsea.rollins, URI:https://contoso.com/users/chelsea.rollins",Code Signing,2023-04-17 13:19:30,2025-04-16 13:19:30,1000107,2023-04-17 13:19:30,Issued,Code Signing,0
18696,contoso.com\brooke.howard,DomainControllerCertificate,Brooke Howard,"CN=Brooke Howard, OU=Finance, DC=intra.contoso.local","RFC822:brooke.howard@contoso.com, UPN:brooke.howard@contoso.com","Client Authentication, Server Authentication",2025-02-01 21:05:05,2027-02-01 21:05:05,1000108,2025-02-01 21:05:05,Issued,"Client Authentication, Server Authentication",0
28103,contoso.com\katie.foster,UnknownTemplate,Katie Foster,"CN=Katie Foster, OU=Marketing, DC=intra.contoso.local","UPN:katie.foster@contoso.com, URI:https://contoso.com/users/katie.foster",UnknownUsage,2024-05-12 08:15:16,2026-05-12 08:15:16,1000109,2024-05-12 08:15:16,Issued,UnknownUsage,0
24344,contoso.com\jramsey,MachineCertificate,Jennifer Ramsey,"CN=Jennifer Ramsey, OU=Marketing, DC=intra.contoso.local",UPN:jramsey@contoso.com,"Client Authentication, Server Authentication",2024-02-05 05:02:47,2026-02-04 05:02:47,1000110,2024-02-05 05:02:47,Issued,"Client Authentication, Server Authentication",0
15650,contoso.com\sal-pc216$,UnknownTemplate,sal-pc216.intra.contoso.local,CN=sal-pc216.intra.contoso.local,"DNS:sal-pc216.intra.contoso.local, IP:172.27.11.110, IP:10.19.221.33",UnknownUsage,2023-03-29 04:25:16,2025-03-28 04:25:16,1000111,2023-03-29 04:25:16,Issued,UnknownUsage,0
13451,contoso.com\lburnett,UserCertificate,Lisa Burnett,"CN=Lisa Burnett, OU=Engineering, DC=intra.contoso.local",URI:https://contoso.com/users/lburnett,"Client Authentication, Secure Email",2024-06-25 11:18:17,2026-06-25 11:18:17,1000112,2024-06-25 11:18:17,Issued,"Client Authentication, Secure Email",0
25075,contoso.com\mar-pc738$,CodeSigningCertificate,mar-pc738.intra.contoso.local,CN=mar-pc738.intra.contoso.local,IP:172.31.14.216,Code Signing,2024-04-21 22:04:40,2026-04-21 22:04:40,1000113,2024-04-21 22:04:40,Issued,Code Signing,0
10803,contoso.com\nicolebrown,MachineCertificate,Nicole Brown,"CN=Nicole Brown, OU=Sales, DC=intra.contoso.local",URI:https://contoso.com/users/nicolebrown,"Client Authentication, Server Authentication",2024-01-29 02:42:52,2026-01-28 02:42:52,1000114,2024-01-29 02:42:52,Issued,"Client Authentication, Server Authentication",0
11925,contoso.com\ianb,UnknownTemplate,Ian Bell,"CN=Ian Bell, OU=HR, DC=intra.contoso.local","URI:https://contoso.com/users/ianb, UPN:ianb@contoso.com",UnknownUsage,2024-10-16 03:36:59,2026-10-16 03:36:59,1000115,2024-10-16 03:36:59,Issued,UnknownUsage,0
19036,contoso.com\tanderson,EmailCertificate,Timothy Anderson,"CN=Timothy Anderson, OU=HR, DC=intra.contoso.local","URI:https://contoso.com/users/tanderson, UPN:tanderson@contoso.com",Secure Email,2024-01-10 23:35:20,2026-01-09 23:35:20,1000116,2024-01-10 23:35:20,Issued,Secure Email,0
22865,contoso.com\samuelrubio,EncryptionCertificate,Samuel Rubio,"CN=Samuel Rubio, OU=HR, DC=intra.contoso.local",RFC822:samuelrubio@contoso.com,Secure Email,2024-11-10 15:41:37,2026-11-10 15:41:37,1000117,2024-11-10 15:41:37,Issued,Secure Email,0
27468,contoso.com\mar-pc574$,DomainControllerCertificate,mar-pc574.intra.contoso.local,CN=mar-pc574.intra.contoso.local,"DNS:mar-pc574.intra.contoso.local, DNS:mar-pc574.intra.contoso.local","Client Authentication, Server Authentication",2024-03-22 09:57:16,2026-03-22 09:57:16,1000118,2024-03-22 09:57:16,Issued,"Client Authentication, Server Authentication",0
11065,contoso.com\ope-pc698$,VPNCertificate,ope-pc698.intra.contoso.local,CN=ope-pc698.intra.contoso.local,DNS:ope-pc698.intra.contoso.local,Client Authentication,2023-09-25 02:35:42,2025-09-24 02:35:42,1000119,2023-09-25 02:35:42,Issued,Client Authentication,0
13338,contoso.com\sydneymendoza,UserCertificate,Sydney Mendoza,"CN=Sydney Mendoza, OU=HR, DC=intra.contoso.local","URI:https://contoso.com/users/sydneymendoza, UPN:sydneymendoza@contoso.com, URI:https://contoso.com/users/sydneymendoza","Client Authentication, Secure Email",2024-02-24 23:17:55,2026-02-23 23:17:55,1000120,2024-02-24 23:17:55,Issued,"Client Authentication, Secure Email",0
28969,contoso.com\eanderson,UserCertificate,Erika Anderson,"CN=Erika Anderson, OU=IT, DC=intra.contoso.local",URI:https://contoso.com/users/eanderson,"Client Authentication, Secure Email",2025-02-26 21:35:50,2027-02-26 21:35:50,1000121,2025-02-26 21:35:50,Issued,"Client Authentication, Secure Email",0
16123,contoso.com\ope-pc699$,AdminCertificate,ope-pc699.intra.contoso.local,CN=ope-pc699.intra.contoso.local,DNS:ope-pc699.intra.contoso.local,"Client Authentication, Any Purpose",2023-06-06 04:10:28,2025-06-05 04:10:28,1000122,2023-06-06 04:10:28,Issued,"Client Authentication, Any Purpose",0
16635,contoso.com\jasonf,EmailCertificate,Jason Flynn,"CN=Jason Flynn, OU=IT, DC=intra.contoso.local","URI:https://contoso.com/users/jasonf, UPN:jasonf@contoso.com",Secure Email,2023-04-10 13:22:18,2025-04-09 13:22:18,1000123,2023-04-10 13:22:18,Issued,Secure Email,0
25077,contoso.com\kim.evans,EmailCertificate,Kim Evans,"CN=Kim Evans, OU=Engineering, DC=intra.contoso.local","RFC822:kim.evans@contoso.com, URI:https://contoso.com/users/kim.evans",Secure Email,2023-11-14 14:51:48,2025-11-13 14:51:48,1000124,2023-11-14 14:51:48,Issued,Secure Email,0
13471,contoso.com\lpaul,ServerCertificate,Larry Paul,"CN=Larry Paul, OU=IT, DC=intra.contoso.local","UPN:lpaul@contoso.com, RFC822:lpaul@contoso.com",Server Authentication,2024-01-14 18:41:12,2026-01-13 18:41:12,1000125,2024-01-14 18:41:12,Issued,Server Authentication,0
17669,contoso.com\laurieli,VPNCertificate,Laurie Li,"CN=Laurie Li, OU=Finance, DC=intra.contoso.local",URI:https://contoso.com/users/laurieli,Client Authentication,2024-06-08 22:24:25,2026-06-08 22:24:25,1000126,2024-06-08 22:24:25,Issued,Client Authentication,0
15459,contoso.com\ebeck,VPNCertificate,Eric Beck,"CN=Eric Beck, OU=Engineering, DC=intra.contoso.local",UPN:ebeck@contoso.com,Client Authentication,2024-09-02 08:44:56,2026-09-02 08:44:56,1000127,2024-09-02 08:44:56,Issued,Client Authentication,0
13848,contoso.com\tarar,SMIMECertificate,Tara Rogers,"CN=Tara Rogers, OU=Legal, DC=intra.contoso.local",UPN:tarar@contoso.com,Secure Email,2024-12-20 06:09:27,2026-12-20 06:09:27,1000128,2024-12-20 06:09:27,Issued,Secure Email,0
24937,contoso.com\ope-pc992$,UnknownTemplate,ope-pc992.intra.contoso.local,CN=ope-pc992.intra.contoso.local,"IP:192.168.75.72, DNS:ope-pc992.intra.contoso.local",UnknownUsage,2024-08-06 08:58:42,2026-08-06 08:58:42,1000129,2024-08-06 08:58:42,Issued,UnknownUsage,0
22866,contoso.com\bellis,VPNCertificate,Becky Ellis,"CN=Becky Ellis, OU=Operations, DC=intra.contoso.local","RFC822:bellis@contoso.com, UPN:bellis@contoso.com, URI:https://contoso.com/users/bellis",Client Authentication,2023-10-16 22:56:25,2025-10-15 22:56:25,1000130,2023-10-16 22:56:25,Issued,Client Authentication,0
19410,contoso.com\jreed,VPNCertificate,Jaclyn Reed,"CN=Jaclyn Reed, OU=Marketing, DC=intra.contoso.local","URI:https://contoso.com/users/jreed, UPN:jreed@contoso.com",Client Authentication,2024-10-03 23:24:35,2026-10-03 23:24:35,1000131,2024-10-03 23:24:35,Issued,Client Authentication,0
21373,contoso.com\hr-pc318$,UserCertificate,hr-pc318.intra.contoso.local,CN=hr-pc318.intra.contoso.local,"IP:172.25.247.245, IP:172.22.99.117, IP:172.19.254.169","Client Authentication, Secure Email",2023-06-16 02:03:56,2025-06-15 02:03:56,1000132,2023-06-16 02:03:56,Issued,"Client Authentication, Secure Email",0
21263,contoso.com\michaelyates,AdminCertificate,Michael Yates,"CN=Michael Yates, OU=Legal, DC=intra.contoso.local","UPN:michaelyates@contoso.com, RFC822:michaelyates@contoso.com","Client Authentication, Any Purpose",2023-07-06 03:49:04,2025-07-05 03:49:04,1000133,2023-07-06 03:49:04,Issued,"Client Authentication, Any Purpose",0
25889,contoso.com\benjaminm,VPNCertificate,Benjamin Mcdaniel,"CN=Benjamin Mcdaniel, OU=Engineering, DC=intra.contoso.local",RFC822:benjaminm@contoso.com,Client Authentication,2023-08-10 01:27:37,2025-08-09 01:27:37,1000134,2023-08-10 01:27:37,Issued,Client Authentication,0
22770,contoso.com\dcox,EmailCertificate,Dwayne Cox,"CN=Dwayne Cox, OU=Sales, DC=intra.contoso.local",URI:https://contoso.com/users/dcox,Secure Email,2023-08-04 09:33:45,2025-08-03 09:33:45,1000135,2023-08-04 09:33:45,Issued,Secure Email,0
10635,contoso.com\edgarrogers,CodeSigningCertificate,Edgar Rogers,"CN=Edgar Rogers, OU=Engineering, DC=intra.contoso.local","UPN:edgarrogers@contoso.com, UPN:edgarrogers@contoso.com",Code Signing,2023-05-28 03:37:04,2025-05-27 03:37:04,1000136,2023-05-28 03:37:04,Issued,Code Signing,0
13641,contoso.com\juliew,UnknownTemplate,Julie Wang,"CN=Julie Wang, OU=Sales, DC=intra.contoso.local","RFC822:juliew@contoso.com, URI:https://contoso.com/users/juliew",UnknownUsage,2024-12-26 04:28:48,2026-12-26 04:28:48,1000137,2024-12-26 04:28:48,Issued,UnknownUsage,0
20229,contoso.com\shannonrichards,DomainControllerCertificate,Shannon Richards,"CN=Shannon Richards, OU=Engineering, DC=intra.contoso.local","RFC822:shannonrichards@contoso.com, UPN:shannonrichards@contoso.com, RFC822:shannonrichards@contoso.com","Client Authentication, Server Authentication",2023-07-16 12:54:01,2025-07-15 12:54:01,1000138,2023-07-16 12:54:01,Issued,"Client Authentication, Server Authentication",0
11315,contoso.com\williamm,DomainControllerCertificate,William Moore,"CN=William Moore, OU=HR, DC=intra.contoso.local",RFC822:williamm@contoso.com,"Client Authentication, Server Authentication",2023-07-17 21:18:18,2025-07-16 21:18:18,1000139,2023-07-17 21:18:18,Issued,"Client Authentication, Server Authentication",0
29174,contoso.com\fin-pc890$,MachineCertificate,fin-pc890.intra.contoso.local,CN=fin-pc890.intra.contoso.local,"IP:172.16.116.217, DNS:fin-pc890.intra.contoso.local, DNS:fin-pc890.intra.contoso.local","Client Authentication, Server Authentication",2025-02-26 17:24:06,2027-02-26 17:24:06,1000140,2025-02-26 17:24:06,Issued,"Client Authentication, Server Authentication",0
14230,contoso.com\joel.rhodes,MachineCertificate,Joel Rhodes,"CN=Joel Rhodes, OU=Legal, DC=intra.contoso.local",RFC822:joel.rhodes@contoso.com,"Client Authentication, Server Authentication",2023-05-30 13:57:27,2025-05-29 13:57:27,1000141,2023-05-30 13:57:27,Issued,"Client Authentication, Server Authentication",0
11356,contoso.com\tara.rodriguez,VPNCertificate,Tara Rodriguez,"CN=Tara Rodriguez, OU=Operations, DC=intra.contoso.local","URI:https://contoso.com/users/tara.rodriguez, UPN:tara.rodriguez@contoso.com",Client Authentication,2023-08-17 05:48:01,2025-08-16 05:48:01,1000142,2023-08-17 05:48:01,Issued,Client Authentication,0
25718,contoso.com\aaroncampos,CodeSigningCertificate,Aaron Campos,"CN=Aaron Campos, OU=Marketing, DC=intra.contoso.local",RFC822:aaroncampos@contoso.com,Code Signing,2024-04-27 15:11:58,2026-04-27 15:11:58,1000143,2024-04-27 15:11:58,Issued,Code Signing,0
26285,contoso.com\scook,UnknownTemplate,Sarah Cook,"CN=Sarah Cook, OU=Sales, DC=intra.contoso.local","RFC822:scook@contoso.com, RFC822:scook@contoso.com",UnknownUsage,2024-03-12 18:31:52,2026-03-12 18:31:52,1000144,2024-03-12 18:31:52,Issued,UnknownUsage,0
25763,contoso.com\mariahp,EmailCertificate,Mariah Petersen,"CN=Mariah Petersen, OU=Engineering, DC=intra.contoso.local","UPN:mariahp@contoso.com, RFC822:mariahp@contoso.com",Secure Email,2024-07-02 01:30:49,2026-07-02 01:30:49,1000145,2024-07-02 01:30:49,Issued,Secure Email,0
24915,contoso.com\rachel.mcdonald,DomainControllerCertificate,Rachel Mcdonald,"CN=Rachel Mcdonald, OU=IT, DC=intra.contoso.local",URI:https://contoso.com/users/rachel.mcdonald,"Client Authentication, Server Authentication",2024-01-24 14:33:52,2026-01-23 14:33:52,1000146,2024-01-24 14:33:52,Issued,"Client Authentication, Server Authentication",0
